learner_id,email,first_name,last_name,role,created_at,learning_type,skill_name,skill_level,skill_level_score,content_category,content_title,content_duration_min,recommended,consumed,consumed_pct,completion_date
477,user477@mentora.ai,user477,mentora,Data Science Learner,2025-10-27,Visual,Statistics,Basic,1,Articles,Statistics for Data Science,45,False,False,0.44,2025-06-06
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Python Programming,Intermediate,2,Videos,Pandas in 10 Minutes,30,True,False,0.3,2025-01-09
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Data Analysis,Basic,1,Videos,Seaborn for Beautiful Plots,30,True,True,0.73,2025-03-14
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Data Analysis,Basic,1,Projects,Exploratory Data Analysis (EDA),60,False,True,0.94,2025-07-10
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Machine Learning,Basic,1,Articles,Introduction to Machine Learning,45,False,False,0.46,2025-02-06
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Machine Learning,Basic,1,Videos,Deep Learning Specialization,10,False,False,0.41,2025-07-28
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,SQL & Databases,Intermediate,2,Articles,SQL Joins Explained Visually,10,False,True,0.63,2025-01-23
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,SQL & Databases,Intermediate,2,Videos,Advanced SQL Techniques,10,True,False,0.56,2025-08-24
478,user478@mentora.ai,user478,mentora,Data Science Learner,2025-10-14,Reading,Statistics,Basic,1,Articles,Statistics for Data Science,90,True,True,0.62,2025-10-15
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,HTML & CSS,Intermediate,2,Articles,HTML Basics for Beginners,60,False,False,0.41,2025-01-14
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,HTML & CSS,Intermediate,2,Videos,HTML & CSS Full Course,15,True,True,0.87,2025-02-15
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,JavaScript,Advanced,3,Videos,JavaScript Full Course 2025,20,False,False,0.36,2025-01-14
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,JavaScript,Advanced,3,Projects,Interactive To-Do App,45,True,False,0.42,2025-07-27
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,React,Basic,1,Articles,React Basics for Beginners,60,False,False,0.49,2025-04-17
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,APIs & HTTP,Basic,1,Videos,Securing APIs,15,False,False,0.39,2025-02-22
479,user479@mentora.ai,user479,mentora,Web Developer Learner,2025-05-29,Reading,Backend Basic,Intermediate,2,Videos,Databases & APIs Overview,90,True,True,0.85,2025-01-25
480,user480@mentora.ai,user480,mentora,Data Science Learner,2025-09-21,Auditory,Python Programming,Intermediate,2,Articles,Understanding NumPy Arrays,15,False,True,0.73,2025-04-08
480,user480@mentora.ai,user480,mentora,Data Science Learner,2025-09-21,Auditory,Data Analysis,Advanced,3,Articles,Advanced Statistical Methods,45,True,True,0.6,2025-03-15
480,user480@mentora.ai,user480,mentora,Data Science Learner,2025-09-21,Auditory,Machine Learning,Basic,1,Projects,Customer Churn Prediction,15,False,False,0.34,2025-05-01
480,user480@mentora.ai,user480,mentora,Data Science Learner,2025-09-21,Auditory,SQL & Databases,Intermediate,2,Projects,Database Design for Analytics,10,False,True,0.81,2025-01-24
480,user480@mentora.ai,user480,mentora,Data Science Learner,2025-09-21,Auditory,Statistics,Basic,1,Videos,Hypothesis Testing Explained,15,False,False,0.42,2025-05-06
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Python Programming,Basic,1,Projects,Advanced NumPy & Optimization,90,True,True,0.63,2025-03-13
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Python Programming,Basic,1,Projects,Data Cleaning with Pandas,10,True,True,0.66,2025-05-09
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Data Analysis,Basic,1,Articles,The Art of Data Storytelling,90,False,False,0.55,2025-05-03
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Data Analysis,Basic,1,Videos,Data Visualization with Matplotlib,60,True,False,0.32,2025-01-24
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Machine Learning,Basic,1,Projects,House Price Prediction,30,True,False,0.41,2025-09-23
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,SQL & Databases,Intermediate,2,Articles,SQL Aggregate Functions,20,False,True,0.8,2025-03-03
481,user481@mentora.ai,user481,mentora,Data Science Learner,2025-10-03,Writing,Statistics,Advanced,3,Articles,Statistics for Data Science,90,False,False,0.4,2025-05-03
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Python Programming,Intermediate,2,Articles,Understanding NumPy Arrays,30,False,True,0.6,2025-01-04
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Python Programming,Intermediate,2,Videos,Pandas in 10 Minutes,30,False,False,0.51,2025-01-24
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Data Analysis,Basic,1,Videos,Data Visualization with Matplotlib,15,False,False,0.37,2025-09-07
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Data Analysis,Basic,1,Videos,Seaborn for Beautiful Plots,20,False,False,0.4,2025-02-16
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Machine Learning,Basic,1,Projects,House Price Prediction,10,False,True,0.77,2025-02-02
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Machine Learning,Basic,1,Projects,Customer Churn Prediction,45,True,True,0.63,2025-06-27
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,SQL & Databases,Advanced,3,Videos,Advanced SQL Techniques,45,False,False,0.37,2025-07-18
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,SQL & Databases,Advanced,3,Projects,Learn SQL Basics,15,False,True,0.71,2025-08-16
482,user482@mentora.ai,user482,mentora,Data Science Learner,2025-01-08,Writing,Statistics,Intermediate,2,Projects,A/B Testing Experiment,120,True,True,0.77,2025-04-21
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Python Programming,Advanced,3,Videos,Python for Data Science - Full Course,90,False,False,0.5,2025-08-03
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Python Programming,Advanced,3,Videos,Pandas in 10 Minutes,10,False,False,0.46,2025-05-20
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Data Analysis,Intermediate,2,Videos,Data Visualization with Matplotlib,90,False,False,0.54,2025-01-03
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Data Analysis,Intermediate,2,Articles,The Art of Data Storytelling,30,False,True,0.88,2025-07-27
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Machine Learning,Intermediate,2,Videos,Deep Learning Specialization,30,False,True,0.63,2025-08-02
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Machine Learning,Intermediate,2,Articles,Introduction to Machine Learning,45,False,False,0.51,2025-10-08
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,SQL & Databases,Advanced,3,Articles,SQL Joins Explained Visually,45,False,True,0.78,2025-04-04
483,user483@mentora.ai,user483,mentora,Data Science Learner,2025-03-09,Writing,Statistics,Basic,1,Projects,A/B Testing Experiment,120,False,True,0.66,2025-02-15
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,HTML & CSS,Intermediate,2,Videos,HTML & CSS Full Course,45,True,False,0.58,2025-08-12
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,JavaScript,Basic,1,Projects,JavaScript Game Development,120,False,True,0.74,2025-01-30
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,JavaScript,Basic,1,Projects,Weather App with API,60,True,False,0.35,2025-02-03
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,React,Basic,1,Videos,React Tutorial for Beginners,60,False,False,0.33,2025-06-05
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,React,Basic,1,Videos,Advanced React Patterns,60,True,False,0.46,2025-05-09
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,APIs & HTTP,Basic,1,Articles,REST vs GraphQL,20,True,False,0.31,2025-03-28
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,APIs & HTTP,Basic,1,Projects,OAuth Demo,15,False,True,0.62,2025-02-26
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,Backend Basic,Intermediate,2,Videos,Backend Basics Explained,45,True,True,0.71,2025-05-28
484,user484@mentora.ai,user484,mentora,Web Developer Learner,2025-03-07,Visual,Backend Basic,Intermediate,2,Articles,Backend Basics Explained,45,False,False,0.5,2025-08-04
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Python Programming,Advanced,3,Projects,Advanced NumPy & Optimization,45,False,True,0.77,2025-05-19
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Python Programming,Advanced,3,Videos,Python for Data Science - Full Course,60,True,False,0.51,2025-03-25
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Data Analysis,Basic,1,Projects,Statistical Analysis Project,10,False,True,0.84,2025-03-18
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Machine Learning,Advanced,3,Articles,Model Evaluation Metrics,120,False,False,0.36,2025-07-22
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,SQL & Databases,Advanced,3,Articles,SQL Joins Explained Visually,20,False,True,0.77,2025-09-22
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,SQL & Databases,Advanced,3,Videos,SQL Basics for Beginners,20,False,False,0.31,2025-02-14
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Statistics,Intermediate,2,Videos,Multivariate Statistics,120,False,True,0.62,2025-07-23
485,user485@mentora.ai,user485,mentora,Data Science Learner,2025-10-19,Auditory,Statistics,Intermediate,2,Videos,Hypothesis Testing Explained,90,True,False,0.37,2025-07-07
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Python Programming,Intermediate,2,Videos,Pandas in 10 Minutes,10,False,True,0.86,2025-06-22
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Data Analysis,Intermediate,2,Articles,Advanced Statistical Methods,120,True,True,0.91,2025-03-30
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Data Analysis,Intermediate,2,Articles,Advanced Statistical Methods,20,False,True,0.8,2025-08-11
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Machine Learning,Intermediate,2,Articles,Feature Engineering Techniques,60,False,True,0.95,2025-10-10
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Machine Learning,Intermediate,2,Videos,Deep Learning Specialization,10,False,True,0.79,2025-06-10
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,SQL & Databases,Intermediate,2,Videos,SQL Basics for Beginners,120,True,True,0.91,2025-07-28
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,SQL & Databases,Intermediate,2,Projects,Learn SQL Basics,15,False,True,0.64,2025-06-10
486,user486@mentora.ai,user486,mentora,Data Science Learner,2025-07-01,Kinesthetic,Statistics,Advanced,3,Projects,Descriptive Statistics Basics,90,False,False,0.52,2025-08-07
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,HTML & CSS,Basic,1,Projects,Responsive Landing Page,30,False,False,0.42,2025-09-24
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,JavaScript,Advanced,3,Projects,Interactive To-Do App,90,False,False,0.34,2025-10-12
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,React,Basic,1,Videos,React Hooks Deep Dive,15,True,True,0.6,2025-05-23
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,APIs & HTTP,Intermediate,2,Projects,OAuth Demo,30,False,False,0.59,2025-05-03
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,APIs & HTTP,Intermediate,2,Articles,REST vs GraphQL,120,True,False,0.54,2025-02-08
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,Backend Basic,Basic,1,Articles,Introduction to Backend Development,15,True,True,0.93,2025-09-03
487,user487@mentora.ai,user487,mentora,Web Developer Learner,2025-04-12,Reading,Backend Basic,Basic,1,Videos,Backend Basics Explained,90,False,True,0.84,2025-01-14
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,Python Programming,Intermediate,2,Videos,Pandas in 10 Minutes,60,False,True,0.86,2025-08-19
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,Data Analysis,Intermediate,2,Articles,The Art of Data Storytelling,45,False,True,0.74,2025-03-23
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,Machine Learning,Advanced,3,Projects,Customer Churn Prediction,10,False,False,0.37,2025-01-20
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,SQL & Databases,Basic,1,Articles,Window Functions in SQL,120,True,True,0.82,2025-04-03
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,SQL & Databases,Basic,1,Articles,SQL Aggregate Functions,15,True,True,0.6,2025-02-26
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,Statistics,Advanced,3,Projects,Statistical Analysis Project,60,False,True,0.89,2025-07-29
488,user488@mentora.ai,user488,mentora,Data Science Learner,2025-09-16,Visual,Statistics,Advanced,3,Articles,Statistical Inference,45,False,False,0.4,2025-04-20
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,Python Programming,Advanced,3,Projects,Advanced NumPy & Optimization,30,False,False,0.48,2025-03-14
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,Data Analysis,Intermediate,2,Projects,Sales Dashboard with Plotly,45,True,False,0.49,2025-04-21
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,Machine Learning,Basic,1,Articles,Feature Engineering Techniques,30,False,False,0.41,2025-01-20
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,SQL & Databases,Basic,1,Videos,SQL for Data Analysis,15,True,True,0.96,2025-10-21
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,SQL & Databases,Basic,1,Projects,Learn SQL Basics,60,False,False,0.42,2025-08-03
489,user489@mentora.ai,user489,mentora,Data Science Learner,2025-07-06,Writing,Statistics,Advanced,3,Videos,Multivariate Statistics,15,False,False,0.58,2025-10-09
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Python Programming,Advanced,3,Projects,Automated Data Pipeline,30,False,False,0.32,2025-03-09
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Python Programming,Advanced,3,Videos,Pandas in 10 Minutes,20,False,False,0.55,2025-02-09
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Data Analysis,Advanced,3,Articles,Intro to Data Visualization,120,False,True,0.75,2025-02-27
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Machine Learning,Intermediate,2,Articles,Model Evaluation Metrics,20,False,True,0.94,2025-09-07
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Machine Learning,Intermediate,2,Projects,Customer Churn Prediction,120,True,False,0.35,2025-08-05
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,SQL & Databases,Advanced,3,Articles,SQL Aggregate Functions,60,False,True,0.66,2025-08-12
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Statistics,Basic,1,Articles,Statistical Inference,10,False,False,0.45,2025-02-02
490,user490@mentora.ai,user490,mentora,Data Science Learner,2025-06-22,Writing,Statistics,Basic,1,Projects,A/B Testing Experiment,120,False,True,0.87,2025-09-24
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Python Programming,Advanced,3,Projects,Data Cleaning with Pandas,45,False,True,0.66,2025-10-04
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Data Analysis,Intermediate,2,Projects,Exploratory Data Analysis (EDA),45,False,True,0.89,2025-08-27
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Data Analysis,Intermediate,2,Articles,Intro to Data Visualization,20,True,True,0.9,2025-02-11
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Machine Learning,Basic,1,Videos,Machine Learning for Beginners,10,True,False,0.5,2025-01-05
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,SQL & Databases,Intermediate,2,Articles,SQL Joins Explained Visually,90,False,False,0.36,2025-08-09
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Statistics,Intermediate,2,Articles,Statistical Inference,20,False,True,0.95,2025-06-21
491,user491@mentora.ai,user491,mentora,Data Science Learner,2025-06-24,Kinesthetic,Statistics,Intermediate,2,Articles,Statistical Inference,30,True,True,0.72,2025-05-08
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,HTML & CSS,Intermediate,2,Projects,Personal Portfolio Website,120,True,True,0.63,2025-07-16
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,45,True,True,0.98,2025-08-08
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,JavaScript,Basic,1,Videos,DOM Manipulation Tutorial,30,True,True,0.88,2025-05-03
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,JavaScript,Basic,1,Projects,JavaScript Game Development,15,True,False,0.59,2025-10-05
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,React,Basic,1,Videos,React Tutorial for Beginners,30,False,True,0.76,2025-01-09
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,APIs & HTTP,Basic,1,Videos,Securing APIs,45,False,True,0.9,2025-09-26
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,APIs & HTTP,Basic,1,Projects,API Integration Project,45,True,True,0.9,2025-09-11
492,user492@mentora.ai,user492,mentora,Web Developer Learner,2025-05-23,Auditory,Backend Basic,Advanced,3,Videos,Databases & APIs Overview,20,False,False,0.51,2025-08-02
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,HTML & CSS,Advanced,3,Articles,CSS Flexbox Complete Guide,10,True,True,0.66,2025-03-19
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,JavaScript,Advanced,3,Projects,Interactive To-Do App,10,False,True,0.92,2025-07-14
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,React,Intermediate,2,Projects,Movie Search App,60,True,True,0.67,2025-04-09
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,React,Intermediate,2,Projects,Movie Search App,10,False,False,0.52,2025-02-19
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,APIs & HTTP,Advanced,3,Projects,API Integration Project,30,True,True,0.95,2025-01-01
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,APIs & HTTP,Advanced,3,Articles,API Security Best Practices,90,True,False,0.4,2025-02-26
493,user493@mentora.ai,user493,mentora,Web Developer Learner,2025-02-05,Writing,Backend Basic,Intermediate,2,Videos,Node.js & Express Tutorial,45,False,True,0.82,2025-10-18
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,HTML & CSS,Advanced,3,Articles,CSS Grid vs Flexbox,10,True,True,0.85,2025-01-07
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,JavaScript,Intermediate,2,Videos,JavaScript Full Course 2025,15,False,False,0.55,2025-02-04
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,JavaScript,Intermediate,2,Videos,DOM Manipulation Tutorial,120,False,False,0.45,2025-04-24
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,React,Intermediate,2,Articles,React Hooks Explained,60,False,True,0.86,2025-09-27
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,React,Intermediate,2,Articles,State Management in React,10,False,False,0.36,2025-10-12
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,APIs & HTTP,Intermediate,2,Articles,API Security Best Practices,45,True,True,0.81,2025-01-17
494,user494@mentora.ai,user494,mentora,Web Developer Learner,2025-06-20,Writing,Backend Basic,Basic,1,Articles,Introduction to Backend Development,120,False,True,0.67,2025-03-22
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,HTML & CSS,Intermediate,2,Projects,Personal Portfolio Website,10,False,True,0.92,2025-05-19
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,90,False,False,0.31,2025-10-05
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,JavaScript,Intermediate,2,Videos,JavaScript for Beginners,30,True,True,0.88,2025-06-09
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,React,Advanced,3,Projects,First React Component,120,True,True,0.72,2025-01-26
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,APIs & HTTP,Advanced,3,Articles,HTTP Methods Explained,60,False,False,0.59,2025-06-02
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,Backend Basic,Basic,1,Articles,Backend Basics Explained,45,False,True,0.94,2025-05-07
495,user495@mentora.ai,user495,mentora,Web Developer Learner,2025-06-26,Reading,Backend Basic,Basic,1,Projects,Database Integration Project,20,False,True,0.79,2025-08-21
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,HTML & CSS,Advanced,3,Videos,HTML & CSS Full Course,20,False,True,0.7,2025-07-25
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,HTML & CSS,Advanced,3,Articles,CSS Flexbox Complete Guide,30,False,False,0.47,2025-09-17
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,JavaScript,Basic,1,Articles,Async/Await Explained,20,True,True,0.94,2025-10-02
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,JavaScript,Basic,1,Videos,JavaScript Full Course 2025,45,False,False,0.35,2025-03-15
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,React,Intermediate,2,Videos,Advanced React Patterns,10,True,True,0.73,2025-05-29
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,APIs & HTTP,Intermediate,2,Videos,Securing APIs,45,False,True,0.92,2025-09-02
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,APIs & HTTP,Intermediate,2,Projects,OAuth Demo,45,True,True,0.98,2025-08-29
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,Backend Basic,Advanced,3,Videos,Databases & APIs Overview,10,False,False,0.56,2025-02-18
496,user496@mentora.ai,user496,mentora,Web Developer Learner,2025-06-28,Reading,Backend Basic,Advanced,3,Projects,Database Integration Project,15,True,False,0.34,2025-08-10
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Python Programming,Basic,1,Projects,Automated Data Pipeline,15,True,False,0.49,2025-01-28
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Python Programming,Basic,1,Videos,Advanced Python Programming,90,False,True,0.9,2025-03-16
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Data Analysis,Basic,1,Videos,Data Visualization with Matplotlib,10,False,True,0.94,2025-02-20
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Data Analysis,Basic,1,Articles,The Art of Data Storytelling,20,False,True,0.77,2025-01-19
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Machine Learning,Intermediate,2,Articles,Model Evaluation Metrics,120,True,False,0.51,2025-05-17
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,SQL & Databases,Basic,1,Projects,Query Optimization Challenge,120,True,True,0.87,2025-06-22
497,user497@mentora.ai,user497,mentora,Data Science Learner,2025-03-23,Kinesthetic,Statistics,Intermediate,2,Projects,Descriptive Statistics Basics,30,False,True,0.66,2025-04-04
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,HTML & CSS,Intermediate,2,Videos,HTML & CSS Full Course,30,True,False,0.55,2025-08-10
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,90,False,True,0.92,2025-01-15
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,JavaScript,Basic,1,Projects,JavaScript Game Development,60,False,True,0.96,2025-06-12
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,React,Intermediate,2,Projects,Movie Search App,15,True,True,0.87,2025-03-05
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,APIs & HTTP,Basic,1,Videos,Building APIs 101,15,True,True,0.83,2025-09-04
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,APIs & HTTP,Basic,1,Videos,Building APIs 101,60,False,False,0.38,2025-09-12
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,Backend Basic,Advanced,3,Videos,Backend Basics Explained,120,False,True,0.65,2025-06-20
498,user498@mentora.ai,user498,mentora,Web Developer Learner,2025-03-26,Auditory,Backend Basic,Advanced,3,Videos,Backend Basics Explained,15,True,True,0.76,2025-01-19
499,user499@mentora.ai,user499,mentora,Data Science Learner,2025-09-26,Visual,Python Programming,Intermediate,2,Projects,Advanced NumPy & Optimization,120,True,False,0.36,2025-10-19
499,user499@mentora.ai,user499,mentora,Data Science Learner,2025-09-26,Visual,Python Programming,Intermediate,2,Projects,Automated Data Pipeline,120,False,True,0.61,2025-02-06
499,user499@mentora.ai,user499,mentora,Data Science Learner,2025-09-26,Visual,Data Analysis,Intermediate,2,Videos,Advanced Data Visualization Techniques,30,True,False,0.5,2025-03-17
499,user499@mentora.ai,user499,mentora,Data Science Learner,2025-09-26,Visual,Machine Learning,Intermediate,2,Projects,First ML Model - Iris,60,True,True,0.91,2025-03-08
499,user499@mentora.ai,user499,mentora,Data Science Learner,2025-09-26,Visual,Machine Learning,Intermediate,2,Projects,Customer Churn Prediction,30,True,True,0.9,2025-01-28
